state,county,childtype,text,code,id,latitude,longitude,subregiontype,count,id2,name,url,latitude3,longitude4,zindex,currency
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,233162,Fair Oaks,http://www.zillow.com/local-info/CA-Menlo-Park/Fair-Oaks/r_233162/,37.473963,-122.19588,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416988,Lauriedale,http://www.zillow.com/local-info/CA-San-Mateo/Lauriedale/r_416988/,37.531493,-122.282954,834800,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,117879,San Mateo Park,http://www.zillow.com/local-info/CA-San-Mateo/San-Mateo-Park/r_117879/,37.567546,-122.344638,2441700,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,343950,Sugerloaf,http://www.zillow.com/local-info/CA-San-Mateo/Sugerloaf/r_343950/,37.526647,-122.309962,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416973,Bay Meadows,http://www.zillow.com/local-info/CA-San-Mateo/Bay-Meadows/r_416973/,37.543463,-122.298802,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416977,Mariners Island,http://www.zillow.com/local-info/CA-San-Mateo/Mariners-Island/r_416977/,37.565203,-122.286523,731900,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,343952,Westshore,http://www.zillow.com/local-info/CA-San-Mateo/Westshore/r_343952/,37.549564,-122.288949,729200,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416972,Aragon,http://www.zillow.com/local-info/CA-San-Mateo/Aragon/r_416972/,37.553408,-122.321117,1192900,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,698717,Vintage Oaks,http://www.zillow.com/local-info/CA-Menlo-Park/Vintage-Oaks/r_698717/,37.45932,-122.166983,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416980,Sunnybrae,http://www.zillow.com/local-info/CA-San-Mateo/Sunnybrae/r_416980/,37.560898,-122.308491,906300,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416976,Northwest Hillsdale,http://www.zillow.com/local-info/CA-San-Mateo/Northwest-Hillsdale/r_416976/,37.533501,-122.316014,1159100,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,698713,Lorelei Manor,http://www.zillow.com/local-info/CA-Menlo-Park/Lorelei-Manor/r_698713/,37.47748,-122.176426,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416991,Fiesta Gardens,http://www.zillow.com/local-info/CA-San-Mateo/Fiesta-Gardens/r_416991/,37.549695,-122.302,863800,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416981,Nineteenth Avenue,http://www.zillow.com/local-info/CA-San-Mateo/Nineteenth-Avenue/r_416981/,37.556249,-122.303441,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,698715,Linfield Oaks,http://www.zillow.com/local-info/CA-Menlo-Park/Linfield-Oaks/r_698715/,37.452762,-122.1693,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,343943,East San Mateo,http://www.zillow.com/local-info/CA-San-Mateo/East-San-Mateo/r_343943/,37.565822,-122.313515,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416993,Country Club Heights,http://www.zillow.com/local-info/CA-San-Mateo/Country-Club-Heights/r_416993/,37.539673,-122.321076,1337800,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416986,Foothill Terrace,http://www.zillow.com/local-info/CA-San-Mateo/Foothill-Terrace/r_416986/,37.546805,-122.327804,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,343949,College Heights,http://www.zillow.com/local-info/CA-San-Mateo/College-Heights/r_343949/,37.532731,-122.335436,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416985,Baywood,http://www.zillow.com/local-info/CA-San-Mateo/Baywood/r_416985/,37.565522,-122.331861,1018500,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,116539,Menlo Oaks,http://www.zillow.com/local-info/CA-Menlo-Park/Menlo-Oaks/r_116539/,37.467757,-122.166906,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416996,Southwest Hillsdale,http://www.zillow.com/local-info/CA-San-Mateo/Southwest-Hillsdale/r_416996/,37.526464,-122.307444,1200000,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,698712,Allied Arts,http://www.zillow.com/local-info/CA-Menlo-Park/Allied-Arts/r_698712/,37.445062,-122.178031,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416994,Laurelwood,http://www.zillow.com/local-info/CA-San-Mateo/Laurelwood/r_416994/,37.522874,-122.322124,1360600,USD
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416990,Edgewater Isle,http://www.zillow.com/local-info/CA-San-Mateo/Edgewater-Isle/r_416990/,37.556363,-122.28427,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416984,Shoreline Park,http://www.zillow.com/local-info/CA-San-Mateo/Shoreline-Park/r_416984/,37.573662,-122.301678,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416979,B-Delaware Strip,http://www.zillow.com/local-info/CA-San-Mateo/B--Delaware-Strip/r_416979/,37.56278,-122.316803,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,343948,Baywood Park,http://www.zillow.com/local-info/CA-San-Mateo/Baywood-Park/r_343948/,37.518407,-122.334754,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,698714,Felton Gables,http://www.zillow.com/local-info/CA-Menlo-Park/Felton-Gables/r_698714/,37.461932,-122.189215,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,236590,Pine Forest,http://www.zillow.com/local-info/CA-Menlo-Park/Pine-Forest/r_236590/,37.458424,-122.19,,
ca,SanMateo,neighborhood,Request successfully processed,0,2842,37.407354,-122.299908,neighborhood,55,416982,Bridgepointe,http://www.zillow.com/local-info/CA-San-Mateo/Bridgepointe/r_416982/,37.561764,-122.283477,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,46912,Orcutt,http://www.zillow.com/local-info/CA-Santa-Maria/Orcutt/r_46912/,34.873615,-120.423139,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,276036,Westside,http://www.zillow.com/local-info/CA-Santa-Barbara/Westside/r_276036/,34.420649,-119.720829,737000,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,273586,Eastside,http://www.zillow.com/local-info/CA-Santa-Barbara/Eastside/r_273586/,34.426718,-119.674215,835000,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417016,Oak Park,http://www.zillow.com/local-info/CA-Santa-Barbara/Oak-Park/r_417016/,34.429033,-119.717474,777300,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,27662,Vandenberg Village,http://www.zillow.com/local-info/CA-Lompoc/Vandenberg-Village/r_27662/,34.711319,-120.460413,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417012,Lower Westside,http://www.zillow.com/local-info/CA-Santa-Barbara/Lower-Westside/r_417012/,34.411521,-119.704016,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,274504,Alta Mesa,http://www.zillow.com/local-info/CA-Santa-Barbara/Alta-Mesa/r_274504/,34.409392,-119.717353,1058700,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,275832,Upper State,http://www.zillow.com/local-info/CA-Santa-Barbara/Upper-State/r_275832/,34.445032,-119.740358,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,12771,Mission Hills,http://www.zillow.com/local-info/CA-Lompoc/Mission-Hills/r_12771/,34.687693,-120.440709,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417020,Lower Riviera,http://www.zillow.com/local-info/CA-Santa-Barbara/Lower-Riviera/r_417020/,34.434667,-119.697514,1186300,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417014,West Downtown,http://www.zillow.com/local-info/CA-Santa-Barbara/West-Downtown/r_417014/,34.417659,-119.703417,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417011,East Mesa,http://www.zillow.com/local-info/CA-Santa-Barbara/East-Mesa/r_417011/,34.400783,-119.711293,1061900,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417015,Laguna,http://www.zillow.com/local-info/CA-Santa-Barbara/Laguna/r_417015/,34.426757,-119.695955,865600,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,416999,Upper East,http://www.zillow.com/local-info/CA-Santa-Barbara/Upper-East/r_416999/,34.433811,-119.712822,1294800,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417008,Hidden Valley,http://www.zillow.com/local-info/CA-Santa-Barbara/Hidden-Valley/r_417008/,34.425878,-119.742505,937800,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417010,West Mesa,http://www.zillow.com/local-info/CA-Santa-Barbara/West-Mesa/r_417010/,34.400843,-119.732569,959600,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417005,East San Roque,http://www.zillow.com/local-info/CA-Santa-Barbara/East-San-Roque/r_417005/,34.444517,-119.726603,941300,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417021,Eucalyptus Hill,http://www.zillow.com/local-info/CA-Santa-Barbara/Eucalyptus-Hill/r_417021/,34.430473,-119.662894,1645800,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417004,San Roque,http://www.zillow.com/local-info/CA-Santa-Barbara/San-Roque/r_417004/,34.447742,-119.739288,1092300,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,274278,Las Positas,http://www.zillow.com/local-info/CA-Santa-Barbara/Las-Positas/r_274278/,34.418404,-119.740022,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,118576,Toro Canyon,http://www.zillow.com/local-info/CA-Carpinteria/Toro-Canyon/r_118576/,34.427011,-119.55219,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417006,Samarkand,http://www.zillow.com/local-info/CA-Santa-Barbara/Samarkand/r_417006/,34.43346,-119.730131,954000,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417017,West Beach,http://www.zillow.com/local-info/CA-Santa-Barbara/West-Beach/r_417017/,34.407524,-119.695793,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417007,North State,http://www.zillow.com/local-info/CA-Santa-Barbara/North-State/r_417007/,34.438261,-119.74225,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417001,Bel Air,http://www.zillow.com/local-info/CA-Santa-Barbara/Bel-Air/r_417001/,34.419374,-119.73302,1136700,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417018,Lower East,http://www.zillow.com/local-info/CA-Santa-Barbara/Lower-East/r_417018/,34.42204,-119.686421,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,273497,Downtown,http://www.zillow.com/local-info/CA-Santa-Barbara/Downtown/r_273497/,34.422005,-119.702502,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417003,Hope,http://www.zillow.com/local-info/CA-Santa-Barbara/Hope/r_417003/,34.446929,-119.75399,896700,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,416997,Hitchcock,http://www.zillow.com/local-info/CA-Santa-Barbara/Hitchcock/r_416997/,34.43391,-119.740898,814900,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417019,Milpas,http://www.zillow.com/local-info/CA-Santa-Barbara/Milpas/r_417019/,34.425401,-119.683252,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,275934,East Beach,http://www.zillow.com/local-info/CA-Santa-Barbara/East-Beach/r_275934/,34.417883,-119.67145,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,275215,Riviera,http://www.zillow.com/local-info/CA-Santa-Barbara/Riviera/r_275215/,34.437406,-119.694466,1849600,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417013,Lower State,http://www.zillow.com/local-info/CA-Santa-Barbara/Lower-State/r_417013/,34.414449,-119.691837,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417009,Campanil,http://www.zillow.com/local-info/CA-Santa-Barbara/Campanil/r_417009/,34.415477,-119.748412,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,416703,Elings Park,http://www.zillow.com/local-info/CA-Santa-Barbara/Elings-Park/r_416703/,34.410407,-119.736454,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417002,Foothill,http://www.zillow.com/local-info/CA-Santa-Barbara/Foothill/r_417002/,34.454919,-119.731185,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,416998,Cielito,http://www.zillow.com/local-info/CA-Santa-Barbara/Cielito/r_416998/,34.448552,-119.68646,1896400,USD
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417223,Coast Village,http://www.zillow.com/local-info/CA-Santa-Barbara/Coast-Village/r_417223/,34.421757,-119.646345,,
ca,SantaBarbara,neighborhood,Request successfully processed,0,3229,34.503922,-120.054825,neighborhood,39,417000,Santa Barbara Municipal Airport,http://www.zillow.com/local-info/CA-Santa-Barbara/Santa-Barbara-Municipal-Airport/r_417000/,34.426756,-119.843964,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,273565,East San Jose,http://www.zillow.com/local-info/CA-San-Jose/East-San-Jose/r_273565/,37.336728,-121.826733,525900,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,276652,West San Jose,http://www.zillow.com/local-info/CA-San-Jose/West-San-Jose/r_276652/,37.298393,-121.987858,1021400,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,273480,Downtown,http://www.zillow.com/local-info/CA-San-Jose/Downtown/r_273480/,37.339508,-121.88917,587900,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,274756,North Valley,http://www.zillow.com/local-info/CA-San-Jose/North-Valley/r_274756/,37.376984,-121.873556,630300,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,115003,Evergreen,http://www.zillow.com/local-info/CA-San-Jose/Evergreen/r_115003/,37.298876,-121.760629,794700,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,118987,Willow Glen,http://www.zillow.com/local-info/CA-San-Jose/Willow-Glen/r_118987/,37.295946,-121.902249,898400,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,276215,Blossom Valley,http://www.zillow.com/local-info/CA-San-Jose/Blossom-Valley/r_276215/,37.253226,-121.840685,689500,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,114074,Cambrian Park,http://www.zillow.com/local-info/CA-San-Jose/Cambrian-Park/r_114074/,37.261589,-121.913801,843900,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,273674,Fairgrounds,http://www.zillow.com/local-info/CA-San-Jose/Fairgrounds/r_273674/,37.302139,-121.858442,514200,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,275306,Santa Teresa,http://www.zillow.com/local-info/CA-San-Jose/Santa-Teresa/r_275306/,37.238393,-121.775327,701700,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,272756,Almaden Valley,http://www.zillow.com/local-info/CA-San-Jose/Almaden-Valley/r_272756/,37.222206,-121.857065,1139100,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,273594,Edenvale - Seven Trees,http://www.zillow.com/local-info/CA-San-Jose/Edenvale----Seven-Trees/r_273594/,37.279372,-121.817484,545900,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,113736,Berryessa,http://www.zillow.com/local-info/CA-San-Jose/Berryessa/r_113736/,37.410186,-121.832227,744900,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,272760,Alum Rock-East Foothills,http://www.zillow.com/local-info/CA-San-Jose/Alum-Rock--East-Foothills/r_272760/,37.372933,-121.837638,562600,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,191799,Ponderosa,http://www.zillow.com/local-info/CA-Sunnyvale/Ponderosa/r_191799/,37.363714,-122.01445,1019700,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,274256,Lakewood,http://www.zillow.com/local-info/CA-Sunnyvale/Lakewood/r_274256/,37.418788,-122.023421,748800,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,274741,North San Jose,http://www.zillow.com/local-info/CA-San-Jose/North-San-Jose/r_274741/,37.395072,-121.944029,625600,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,623424,West Murphy,http://www.zillow.com/local-info/CA-Sunnyvale/West-Murphy/r_623424/,37.389214,-122.032701,761300,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,254627,Washington,http://www.zillow.com/local-info/CA-Sunnyvale/Washington/r_254627/,37.376473,-122.040159,1048400,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,623421,Ortega,http://www.zillow.com/local-info/CA-Sunnyvale/Ortega/r_623421/,37.35048,-122.023408,1314800,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,623422,De Anza,http://www.zillow.com/local-info/CA-Sunnyvale/De-Anza/r_623422/,37.36314,-122.047814,1410700,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,623419,Serra,http://www.zillow.com/local-info/CA-Sunnyvale/Serra/r_623419/,37.341184,-122.048914,1573900,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,275243,Rose Garden,http://www.zillow.com/local-info/CA-San-Jose/Rose-Garden/r_275243/,37.329056,-121.931995,787700,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343608,Midtown,http://www.zillow.com/local-info/CA-Palo-Alto/Midtown/r_343608/,37.434832,-122.12517,1971800,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,623423,East Murphy,http://www.zillow.com/local-info/CA-Sunnyvale/East-Murphy/r_623423/,37.382605,-122.001409,709800,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,623420,Raynor,http://www.zillow.com/local-info/CA-Sunnyvale/Raynor/r_623420/,37.345411,-122.00517,1231300,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343613,Barron Park,http://www.zillow.com/local-info/CA-Palo-Alto/Barron-Park/r_343613/,37.412104,-122.134747,2190900,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343609,Crescent Park,http://www.zillow.com/local-info/CA-Palo-Alto/Crescent-Park/r_343609/,37.452918,-122.149127,3510500,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343610,Downtown North,http://www.zillow.com/local-info/CA-Palo-Alto/Downtown-North/r_343610/,37.448571,-122.163578,1659000,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343611,Old Palo Alto,http://www.zillow.com/local-info/CA-Palo-Alto/Old-Palo-Alto/r_343611/,37.435114,-122.144543,3577100,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343621,University South,http://www.zillow.com/local-info/CA-Palo-Alto/University-South/r_343621/,37.444538,-122.153688,1845500,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343620,Duveneck - St. Francis,http://www.zillow.com/local-info/CA-Palo-Alto/Duveneck----St.-Francis/r_343620/,37.448756,-122.130439,2320400,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,116334,Loyola,http://www.zillow.com/local-info/CA-Los-Altos/Loyola/r_116334/,37.347091,-122.099322,2537500,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343606,Ventura,http://www.zillow.com/local-info/CA-Palo-Alto/Ventura/r_343606/,37.421373,-122.13267,1348400,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416399,Palo Verde,http://www.zillow.com/local-info/CA-Palo-Alto/Palo-Verde/r_416399/,37.430558,-122.113954,2221400,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416707,South of Midtown,http://www.zillow.com/local-info/CA-Palo-Alto/South-of-Midtown/r_416707/,37.423376,-122.123063,2001900,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416706,Greenmeadow,http://www.zillow.com/local-info/CA-Palo-Alto/Greenmeadow/r_416706/,37.414018,-122.10995,1888100,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343607,Charleston Meadow,http://www.zillow.com/local-info/CA-Palo-Alto/Charleston-Meadow/r_343607/,37.412003,-122.121766,1655100,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416178,College Terrace,http://www.zillow.com/local-info/CA-Palo-Alto/College-Terrace/r_416178/,37.421832,-122.151633,1790000,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343612,Evergreen Park,http://www.zillow.com/local-info/CA-Palo-Alto/Evergreen-Park/r_343612/,37.428004,-122.14602,1138400,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343619,Jordan Jr. Hgh School,http://www.zillow.com/local-info/CA-Palo-Alto/Jordan-Jr.-Hgh-School/r_343619/,37.440166,-122.135682,2889100,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343617,Fairmeadow,http://www.zillow.com/local-info/CA-Palo-Alto/Fairmeadow/r_343617/,37.419375,-122.116706,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416175,Adobe Meadow - Meadow Park,http://www.zillow.com/local-info/CA-Palo-Alto/Adobe-Meadow----Meadow-Park/r_416175/,37.425963,-122.109414,1947700,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343614,Green Acres,http://www.zillow.com/local-info/CA-Palo-Alto/Green-Acres/r_343614/,37.406181,-122.129827,2204300,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416177,Community Center,http://www.zillow.com/local-info/CA-Palo-Alto/Community-Center/r_416177/,37.445459,-122.145769,2938300,USD
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416704,Palo Alto Orchards,http://www.zillow.com/local-info/CA-Palo-Alto/Palo-Alto-Orchards/r_416704/,37.406367,-122.123785,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,8075,Alviso,http://www.zillow.com/local-info/CA-San-Jose/Alviso/r_8075/,37.443239,-121.985112,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343623,Professorville,http://www.zillow.com/local-info/CA-Palo-Alto/Professorville/r_343623/,37.442354,-122.150949,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343616,Charleston Gardens,http://www.zillow.com/local-info/CA-Palo-Alto/Charleston-Gardens/r_343616/,37.418811,-122.105379,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416705,Monroe Park,http://www.zillow.com/local-info/CA-Palo-Alto/Monroe-Park/r_416705/,37.407507,-122.11634,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343618,Triple El,http://www.zillow.com/local-info/CA-Palo-Alto/Triple-El/r_343618/,37.443286,-122.13008,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343622,Southgate,http://www.zillow.com/local-info/CA-Palo-Alto/Southgate/r_343622/,37.432729,-122.151194,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,416708,St. Claire Gardens,http://www.zillow.com/local-info/CA-Palo-Alto/St.-Claire-Gardens/r_416708/,37.426399,-122.121053,,
ca,SantaClara,neighborhood,Request successfully processed,0,3136,37.189451,-121.704281,neighborhood,56,343615,Esther Clark Park,http://www.zillow.com/local-info/CA-Palo-Alto/Esther-Clark-Park/r_343615/,37.395483,-122.135007,,
